"gal-1_tmm"	"gal-2_tmm"	"gal-3_tmm"	"glu-1_tmm"	"glu-2_tmm"	"glu-3_tmm"	"logFC"	"FC"	"PValue"	"FDR"	"ave_gal"	"ave_glu"	"direction"	"candidate"	"Acc"	"gal-1_tmm"	"gal-2_tmm"	"gal-3_tmm"	"raf-1_tmm"	"raf-2_tmm"	"raf-3_tmm"	"logFC"	"FC"	"PValue"	"FDR"	"ave_gal"	"ave_raf"	"direction"	"candidate"	"Acc"	"glu-1_tmm"	"glu-2_tmm"	"glu-3_tmm"	"raf-1_tmm"	"raf-2_tmm"	"raf-3_tmm"	"logFC"	"FC"	"PValue"	"FDR"	"ave_glu"	"ave_raf"	"direction"	"candidate"	"Acc"
190223.742953454	169925.951653796	169804.031084814	223298.287668151	205460.982657166	217215.946192278	0.285611879773192	1.21892758782669	7.9866876017277e-05	0.000114219779131786	176651.241897355	215325.072172532	"up"	"high"	"sp|P38787|PANE_YEAST"	190223.742953454	169925.951653796	169804.031084814	78752.0924014296	80819.1194612987	70349.1101411591	-1.20473773686919	-2.30494512652563	1.51225453537902e-60	2.3912840947398e-59	176651.241897355	76640.1073346292	"down"	"high"	"sp|P38787|PANE_YEAST"	223298.287668151	205460.982657166	217215.946192278	78752.0924014296	80819.1194612987	70349.1101411591	-1.49034958910167	-2.80956120314877	2.02705538677566e-90	2.58326627188014e-89	215325.072172532	76640.1073346292	"down"	"high"	"sp|P38787|PANE_YEAST"
1079206.05797137	1136978.77713267	1155712.41627097	1682949.56351807	1823174.59402521	1787059.42439901	0.650574793136021	1.56979385412287	8.25698573567867e-29	3.42147489555554e-28	1123965.75045834	1764394.5273141	"up"	"high"	"sp|P38788|SSZ1_YEAST"	1079206.05797137	1136978.77713267	1155712.41627097	1027831.64291364	1026657.93939737	931146.468939063	-0.175522406304466	-1.12937316990234	0.00255837811952287	0.00397241765159414	1123965.75045834	995212.017083357	"down"	"high"	"sp|P38788|SSZ1_YEAST"	1682949.56351807	1823174.59402521	1787059.42439901	1027831.64291364	1026657.93939737	931146.468939063	-0.826097198518104	-1.77288306112396	3.47658873880434e-45	1.70866024501735e-44	1764394.5273141	995212.017083357	"down"	"high"	"sp|P38788|SSZ1_YEAST"
108220.734870405	117168.353398158	113329.298502948	86316.3449189405	108480.080775134	83794.5693838467	-0.281937689712265	-1.21582675950015	0.00211285873218483	0.00275803315454717	112906.128923837	92863.6650259736	"down"	"high"	"sp|P38789|SSF1_YEAST"	108220.734870405	117168.353398158	113329.298502948	74823.1320518222	76370.5000895024	80164.8948454071	-0.5499540261877	-1.4640410759139	2.19799539380742e-09	5.96905354504394e-09	112906.128923837	77119.5089955772	"down"	"high"	"sp|P38789|SSF1_YEAST"	86316.3449189405	108480.080775134	83794.5693838467	74823.1320518222	76370.5000895024	80164.8948454071	-0.26801632513176	-1.20415270060004	0.00347997747271091	0.00445768991898596	92863.6650259736	77119.5089955772	"down"	"high"	"sp|P38789|SSF1_YEAST"
69542.8107509499	71488.6151861098	70628.6197929186	51528.3951842519	47589.3881404659	50426.5027560117	-0.50116517712328	-1.41536698778124	2.0426629102567e-18	5.57526356511724e-18	70553.3485766594	49848.0953602432	"down"	"high"	"sp|P38790|HTD2_YEAST"	69542.8107509499	71488.6151861098	70628.6197929186	112431.285518931	113452.827045372	120513.480764805	0.710682182444809	1.63657525507208	2.61713080942275e-35	2.26626272288476e-34	70553.3485766594	115465.864443036	"up"	"high"	"sp|P38790|HTD2_YEAST"	51528.3951842519	47589.3881404659	50426.5027560117	112431.285518931	113452.827045372	120513.480764805	1.21184733077736	2.31635458904869	2.19330820205649e-97	3.26099408154814e-96	49848.0953602432	115465.864443036	"up"	"high"	"sp|P38790|HTD2_YEAST"
394631.005014544	386199.203967896	391413.623947481	598159.991257107	610026.774246097	599106.816736683	0.624556746310688	1.54173861399016	3.54661824494701e-48	3.00509158819166e-47	390747.944309974	602431.194079963	"up"	"high"	"sp|P38791|DHYS_YEAST"	394631.005014544	386199.203967896	391413.623947481	359964.152967232	365805.539700859	360844.005106804	-0.109435924932169	-1.07880457915299	0.010335995068058	0.0148898795495973	390747.944309974	362204.565924965	"down"	"med"	"sp|P38791|DHYS_YEAST"	598159.991257107	610026.774246097	599106.816736683	359964.152967232	365805.539700859	360844.005106804	-0.733992669091176	-1.66323467662957	1.16728043057179e-65	8.98843953704143e-65	602431.194079963	362204.565924965	"down"	"high"	"sp|P38791|DHYS_YEAST"
58598.7493180007	66764.7352859721	69443.7250591225	167453.926820976	189720.89829312	179775.664766355	1.46273848131283	2.75631733963578	1.3182709431709e-56	1.50550362785314e-55	64935.7365543651	178983.496626817	"up"	"high"	"sp|P38792|RRP4_YEAST"	58598.7493180007	66764.7352859721	69443.7250591225	69860.577212325	73025.3468509446	59880.6643010924	0.057766223374169	1.04085772141099	0.523074430605905	0.572210992111226	64935.7365543651	67588.8627881207	"up"	"no"	"sp|P38792|RRP4_YEAST"	167453.926820976	189720.89829312	179775.664766355	69860.577212325	73025.3468509446	59880.6643010924	-1.4049722442973	-2.64812114368456	1.62071261175377e-52	9.43685865563033e-52	178983.496626817	67588.8627881207	"down"	"high"	"sp|P38792|RRP4_YEAST"
144013.54725329	135008.933295106	144688.709557675	143766.577446749	137679.077856263	134286.501757884	-0.0274319230447194	-1.01919272519495	0.619274230095298	0.644776163816465	141237.06336869	138577.385686966	"down"	"no"	"sp|P38793|TRM5_YEAST"	144013.54725329	135008.933295106	144688.709557675	131457.975454219	133816.990429449	130562.074471769	-0.0981850231788493	-1.07041824515867	0.0753268343531184	0.0960996418838489	141237.06336869	131945.680118479	"down"	"low"	"sp|P38793|TRM5_YEAST"	143766.577446749	137679.077856263	134286.501757884	131457.975454219	133816.990429449	130562.074471769	-0.0707530986035353	-1.05026087676786	0.199989433404441	0.222482362620281	138577.385686966	131945.680118479	"down"	"no"	"sp|P38793|TRM5_YEAST"
451607.121020299	449580.490787986	472772.072361843	790162.085913279	794345.443320727	792996.58482005	0.791106115972335	1.73040311258483	2.58891129416416e-57	3.06776255609227e-56	457986.561390043	792501.371351352	"up"	"high"	"sp|P38795|NADE_YEAST"	451607.121020299	449580.490787986	472772.072361843	566710.935688592	602333.939796026	556055.348794267	0.328336074499013	1.25556829953191	2.82231381766489e-11	8.71011731717991e-11	457986.561390043	575033.408092962	"up"	"high"	"sp|P38795|NADE_YEAST"	790162.085913279	794345.443320727	792996.58482005	566710.935688592	602333.939796026	556055.348794267	-0.462770041551665	-1.37818318066006	7.12996752197987e-21	1.82811748611284e-20	792501.371351352	575033.408092962	"down"	"high"	"sp|P38795|NADE_YEAST"
146830.887908799	140994.707870881	150590.022657191	121137.935834862	124209.796177148	123578.89283968	-0.248973564379012	-1.18835450982459	3.81596168547345e-06	5.91342735133349e-06	146138.539478957	122975.54161723	"down"	"high"	"sp|P38796|PPME1_YEAST"	146830.887908799	140994.707870881	150590.022657191	151906.787304554	145177.47837598	154559.31013632	0.0428841657178398	1.03017218553286	0.425700782242026	0.474920551779211	146138.539478957	150547.858605618	"up"	"no"	"sp|P38796|PPME1_YEAST"	121137.935834862	124209.796177148	123578.89283968	151906.787304554	145177.47837598	154559.31013632	0.291857727323725	1.22420976257383	6.09516394059936e-08	1.00166614915376e-07	122975.54161723	150547.858605618	"up"	"high"	"sp|P38796|PPME1_YEAST"
184743.966970573	179265.458084084	168720.116433882	245808.195699215	255501.593421915	270753.990783298	0.535317917576073	1.44926030898746	8.77970398157511e-19	2.4360587103807e-18	177576.513829513	257354.593301476	"up"	"high"	"sp|P38797|PP2C7_YEAST"	184743.966970573	179265.458084084	168720.116433882	177430.622459563	192682.998718356	181750.207761203	0.0509054485410213	1.03591745146537	0.398796968846689	0.447865099455379	177576.513829513	183954.609646374	"up"	"no"	"sp|P38797|PP2C7_YEAST"	245808.195699215	255501.593421915	270753.990783298	177430.622459563	192682.998718356	181750.207761203	-0.484412466915821	-1.39901138545102	1.12672919114911e-15	2.41595266020543e-15	257354.593301476	183954.609646374	"down"	"high"	"sp|P38797|PP2C7_YEAST"
538354.104777575	529592.466899283	526235.930913344	521586.726091217	505435.054232833	530914.614838596	-0.0331802967088834	-1.02326546034877	0.46629270861677	0.494533855168257	531394.167530067	519312.131720882	"down"	"no"	"sp|P38798|NMD2_YEAST"	538354.104777575	529592.466899283	526235.930913344	551225.608169202	550560.090808347	572451.470011174	0.0706873955533269	1.05021675138728	0.120650035800933	0.149093928193103	531394.167530067	558079.056329575	"up"	"no"	"sp|P38798|NMD2_YEAST"	521586.726091217	505435.054232833	530914.614838596	551225.608169202	550560.090808347	572451.470011174	0.103867691876311	1.07465052757429	0.0225831980360377	0.0274340596902329	519312.131720882	558079.056329575	"up"	"med"	"sp|P38798|NMD2_YEAST"
135832.609611002	118898.284702859	119193.554691321	81385.9329752574	78574.9573796488	78571.6241607964	-0.648560919157522	-1.56760368608182	2.47199219831269e-23	8.3244865481641e-23	124641.483001727	79510.8381719009	"down"	"high"	"sp|P38799|YHN8_YEAST"	135832.609611002	118898.284702859	119193.554691321	170199.178996126	175620.545024283	180198.147743098	0.49235959070445	1.4067490723406	3.66102432331493e-14	1.35440712055031e-13	124641.483001727	175339.290587836	"up"	"high"	"sp|P38799|YHN8_YEAST"	81385.9329752574	78574.9573796488	78571.6241607964	170199.178996126	175620.545024283	180198.147743098	1.14092049441212	2.2052250311933	1.53266604149351e-67	1.26025131203153e-66	79510.8381719009	175339.290587836	"up"	"high"	"sp|P38799|YHN8_YEAST"
329115.732795182	343078.278256237	320180.976502933	204221.759015891	196678.471816358	205635.942367062	-0.710286696257691	-1.63613487769385	4.8936370436647e-47	3.92154507499096e-46	330791.662518117	202178.72439977	"down"	"high"	"sp|P38800|LAM4_YEAST"	329115.732795182	343078.278256237	320180.976502933	504100.391768658	499046.903111985	522347.788913877	0.620324702530686	1.53721637780695	2.12841209499346e-36	1.89156623780621e-35	330791.662518117	508498.36126484	"up"	"high"	"sp|P38800|LAM4_YEAST"	204221.759015891	196678.471816358	205635.942367062	504100.391768658	499046.903111985	522347.788913877	1.3306113919944	2.51509333029216	1.14622533493196e-156	3.49635702165053e-155	202178.72439977	508498.36126484	"up"	"high"	"sp|P38800|LAM4_YEAST"
104435.235914033	112137.755616389	113718.396069949	103951.250010705	102557.329662655	102870.938017171	-0.0943600946881948	-1.06759293590585	0.0936921906755686	0.108043092076607	110097.129200124	103126.505896844	"down"	"no"	"sp|P38801|LRP1_YEAST"	104435.235914033	112137.755616389	113718.396069949	127107.955478785	122467.363370057	130054.670235081	0.200860453855881	1.14937901300426	0.000359953190591249	0.00061863274631604	110097.129200124	126543.329694641	"up"	"high"	"sp|P38801|LRP1_YEAST"	103951.250010705	102557.329662655	102870.938017171	127107.955478785	122467.363370057	130054.670235081	0.295220543417809	1.22706891496179	1.59663495277082e-07	2.58258298210757e-07	103126.505896844	126543.329694641	"up"	"high"	"sp|P38801|LRP1_YEAST"
214824.645378369	207984.440357219	210705.596758852	233568.742409357	297672.16200464	251737.858941172	0.30559221618142	1.23592836123737	9.37536987274985e-05	0.000133353636457164	211171.56083148	260992.92111839	"up"	"high"	"sp|P38803|IPI1_YEAST"	214824.645378369	207984.440357219	210705.596758852	217928.564837703	212884.248795361	214522.551989658	0.0266712535858851	1.01865889371614	0.732957550333259	0.764319209963752	211171.56083148	215111.788540907	"up"	"no"	"sp|P38803|IPI1_YEAST"	233568.742409357	297672.16200464	251737.858941172	217928.564837703	212884.248795361	214522.551989658	-0.278920961447842	-1.21328971735437	0.000362689542526891	0.000495605825741948	260992.92111839	215111.788540907	"down"	"high"	"sp|P38803|IPI1_YEAST"
132250.423897811	135613.878597977	150034.168990046	112648.484806004	124043.892784642	108467.766771798	-0.27589174959706	-1.21073790908782	0.000361955870471385	0.00049718981859056	139299.490495278	115053.381454148	"down"	"high"	"sp|P38804|SDO1L_YEAST"	132250.423897811	135613.878597977	150034.168990046	226489.181071411	201306.543106066	199996.862076621	0.587135253527966	1.50226102532031	3.6857535699307e-14	1.3624896699478e-13	139299.490495278	209264.195418033	"up"	"high"	"sp|P38804|SDO1L_YEAST"	112648.484806004	124043.892784642	108467.766771798	226489.181071411	201306.543106066	199996.862076621	0.863026992277632	1.81884437270043	1.47847356876849e-28	4.81088990580689e-28	115053.381454148	209264.195418033	"up"	"high"	"sp|P38804|SDO1L_YEAST"
186961.049479548	182184.053843549	192677.409487804	164089.808697652	162087.61447877	153396.104482904	-0.228364795969066	-1.17150443134968	3.64439338503371e-05	5.32304353550799e-05	187274.170936967	159857.842553109	"down"	"high"	"sp|P38805|RPF1_YEAST"	186961.049479548	182184.053843549	192677.409487804	139014.740924366	134685.861400503	144351.530786474	-0.426431068666428	-1.34390538478909	1.36416336855593e-14	5.15400258310244e-14	187274.170936967	139350.711037114	"down"	"high"	"sp|P38805|RPF1_YEAST"	164089.808697652	162087.61447877	153396.104482904	139014.740924366	134685.861400503	144351.530786474	-0.198066267728033	-1.14716201563215	0.000342507782363998	0.000468705295229228	159857.842553109	139350.711037114	"down"	"high"	"sp|P38805|RPF1_YEAST"
90488.915590109	89114.8109581805	88879.1485308248	74970.3618247776	70319.1898100482	67272.0329842629	-0.336943423288328	-1.2630827699193	1.77590646812819e-06	2.81100963552396e-06	89494.2916930381	70853.8615396962	"down"	"high"	"sp|P38806|YNG2_YEAST"	90488.915590109	89114.8109581805	88879.1485308248	101212.323744679	105503.743748942	118802.235103817	0.277905752931994	1.21243599801856	8.04349742923808e-05	0.000148090560145785	89494.2916930381	108506.100865813	"up"	"high"	"sp|P38806|YNG2_YEAST"	74970.3618247776	70319.1898100482	67272.0329842629	101212.323744679	105503.743748942	118802.235103817	0.614849164632734	1.53140701872715	3.42427628951426e-18	8.06273819562918e-18	70853.8615396962	108506.100865813	"up"	"high"	"sp|P38806|YNG2_YEAST"
277154.676787894	279824.348342014	265160.727683428	199690.094014473	197570.20255108	201876.335743987	-0.456494615051431	-1.37220745398953	6.30482022528389e-23	2.0715211970217e-22	274046.584271112	199712.210769847	"down"	"high"	"sp|P38809|YHP7_YEAST"	277154.676787894	279824.348342014	265160.727683428	384670.035648227	383541.368397498	394362.53203627	0.499870872496974	1.41408310704318	3.63455564654124e-27	2.3702315995651e-26	274046.584271112	387524.645360665	"up"	"high"	"sp|P38809|YHP7_YEAST"	199690.094014473	197570.20255108	201876.335743987	384670.035648227	383541.368397498	394362.53203627	0.956365481619422	1.94041538004533	1.52437029788233e-93	2.07700944333938e-92	199712.210769847	387524.645360665	"up"	"high"	"sp|P38809|YHP7_YEAST"
298337.980410764	299394.859543663	293240.602102003	476705.43254005	444766.257385642	493920.916519834	0.667749068736673	1.58859124148381	4.7637995209554e-39	2.89874441892884e-38	296991.147352143	471797.535481842	"up"	"high"	"sp|P38810|SFB3_YEAST"	298337.980410764	299394.859543663	293240.602102003	230839.201046846	229349.353696833	227575.774706031	-0.373466379259402	-1.29546329157447	2.28662339986105e-13	7.99293977137998e-13	296991.147352143	229254.776483237	"down"	"high"	"sp|P38810|SFB3_YEAST"	476705.43254005	444766.257385642	493920.916519834	230839.201046846	229349.353696833	227575.774706031	-1.04121544250325	-2.05796163865899	3.15173164138124e-91	4.07141726788265e-90	471797.535481842	229254.776483237	"down"	"high"	"sp|P38810|SFB3_YEAST"
2343427.16723756	2129513.59686054	2114282.0652614	2069328.42444688	1913488.25332089	2029460.58070442	-0.131758768878706	-1.09562858567062	0.025257930695432	0.0305186548244321	2195740.94311984	2004092.41949073	"down"	"med"	"sp|P38811|TRA1_YEAST"	2343427.16723756	2129513.59686054	2114282.0652614	2467985.69204584	2530478.0943233	2658897.69127335	0.217176783799634	1.16245672508805	0.000227008486808325	0.000399291713403929	2195740.94311984	2552453.82588083	"up"	"high"	"sp|P38811|TRA1_YEAST"	2069328.42444688	1913488.25332089	2029460.58070442	2467985.69204584	2530478.0943233	2658897.69127335	0.348935552385176	1.27362081761152	3.23399732877492e-09	5.62144829795876e-09	2004092.41949073	2552453.82588083	"up"	"high"	"sp|P38811|TRA1_YEAST"
41489.4558251595	42876.8249754129	40904.3449423743	55274.4396592236	56270.2831533642	52050.8189876384	0.385102550153351	1.30593697309313	4.47768161127246e-11	8.88396083008653e-11	41756.8752476489	54531.8472667421	"up"	"high"	"sp|P38812|GEP4_YEAST"	41489.4558251595	42876.8249754129	40904.3449423743	71811.5797611365	72343.2831386673	75403.2543026815	0.809568086690675	1.75267039579586	2.95019154856929e-43	3.106571412391e-42	41756.8752476489	73186.0390674951	"up"	"high"	"sp|P38812|GEP4_YEAST"	55274.4396592236	56270.2831533642	52050.8189876384	71811.5797611365	72343.2831386673	75403.2543026815	0.424465509479487	1.34207885365603	3.70461307230295e-13	7.36560580565533e-13	54531.8472667421	73186.0390674951	"up"	"high"	"sp|P38812|GEP4_YEAST"
59381.0212250976	53974.9180142221	50714.2357446936	49174.5019444321	40372.5905664367	44251.1930928069	-0.294239401126104	-1.22625020375826	0.000529768208760149	0.000720582304665704	54690.0583280044	44599.4285345586	"down"	"high"	"sp|P38813|BIG1_YEAST"	59381.0212250976	53974.9180142221	50714.2357446936	46132.5195343549	49174.8386955132	47986.5120469584	-0.195342120180087	-1.14499088249239	0.0213526655449751	0.0295970104651546	54690.0583280044	47764.6234256089	"down"	"med"	"sp|P38813|BIG1_YEAST"	49174.5019444321	40372.5905664367	44251.1930928069	46132.5195343549	49174.8386955132	47986.5120469584	0.0988972836004399	1.07096940465499	0.243852201300877	0.268186370725877	44599.4285345586	47764.6234256089	"up"	"no"	"sp|P38813|BIG1_YEAST"
170996.119098326	176208.892343262	178290.063736551	145775.153855675	148234.681204484	147237.411865547	-0.252090838649203	-1.19093111365433	4.08279600731579e-07	6.68865541323252e-07	175165.02505938	147082.415641902	"down"	"high"	"sp|P38814|SBE22_YEAST"	170996.119098326	176208.892343262	178290.063736551	131327.846651535	129624.687994114	126612.280707744	-0.439237950911865	-1.35588952959772	1.21605003489225e-18	5.69255897521839e-18	175165.02505938	129188.271784465	"down"	"high"	"sp|P38814|SBE22_YEAST"	145775.153855675	148234.681204484	147237.411865547	131327.846651535	129624.687994114	126612.280707744	-0.187147106887986	-1.13851213899116	0.000169829119197927	0.000237068814752819	147082.415641902	129188.271784465	"down"	"high"	"sp|P38814|SBE22_YEAST"
15964.9303812218	15709.4743387639	15566.6819483776	9890.90306117469	9787.78170977705	10269.9574731865	-0.657549306023601	-1.57740328537297	6.44711565086354e-21	1.95648028223895e-20	15747.0288894544	9982.88074804608	"down"	"high"	"sp|P38815|YPT35_YEAST"	15964.9303812218	15709.4743387639	15566.6819483776	24330.3681361072	26383.2670360538	27460.5183075158	0.726618145861472	1.65479160182039	2.36698500814667e-25	1.45150520343936e-24	15747.0288894544	26058.0511598923	"up"	"high"	"sp|P38815|YPT35_YEAST"	9890.90306117469	9787.78170977705	10269.9574731865	24330.3681361072	26383.2670360538	27460.5183075158	1.38416730486955	2.61027370931908	5.51287528567412e-85	6.34181857680468e-84	9982.88074804608	26058.0511598923	"up"	"high"	"sp|P38815|YPT35_YEAST"
8632.00259465953	9711.38859542124	9297.57900576787	26597.311550902	29183.443638082	27448.2440445408	1.59029758036614	3.01107373018422	1.48481433287444e-61	2.01729947293975e-60	9213.65673194954	27742.9997445083	"up"	"high"	"sp|P38816|TRXB2_YEAST"	8632.00259465953	9711.38859542124	9297.57900576787	23214.9783988163	23313.9803308056	18849.5699378353	1.24202813805231	2.36527618980886	7.60264582268491e-39	7.14618478124339e-38	9213.65673194954	21792.8428891524	"up"	"high"	"sp|P38816|TRXB2_YEAST"	26597.311550902	29183.443638082	27448.2440445408	23214.9783988163	23313.9803308056	18849.5699378353	-0.348269545602473	-1.27303261376319	0.000205092853205958	0.000284780913350299	27742.9997445083	21792.8428891524	"down"	"high"	"sp|P38816|TRXB2_YEAST"
543737.06493037	574517.615444066	627049.257677758	688684.452169723	691910.467410046	694197.861600967	0.249487393231299	1.1887859391965	2.31694355418882e-05	3.43401539943722e-05	581767.979350731	691597.593726912	"up"	"high"	"sp|P38817|GGA2_YEAST"	543737.06493037	574517.615444066	627049.257677758	437632.458340593	418035.545948341	407176.976288319	-0.46680061276886	-1.38204131535955	2.67521447764058e-15	1.05053272842896e-14	581767.979350731	420948.326859084	"down"	"high"	"sp|P38817|GGA2_YEAST"	688684.452169723	691910.467410046	694197.861600967	437632.458340593	418035.545948341	407176.976288319	-0.716288003258657	-1.64295128308808	1.11656359051288e-33	4.13076107663921e-33	691597.593726912	420948.326859084	"down"	"high"	"sp|P38817|GGA2_YEAST"
88914.6901929067	90516.7982302726	86257.3720674606	80022.4756888044	72219.8205504499	77393.8910363305	-0.210384570712816	-1.15699909340416	0.0848369546499481	0.0981666964231412	88562.95349688	76545.3957585283	"down"	"low"	"sp|P38818|CTM1_YEAST"	88914.6901929067	90516.7982302726	86257.3720674606	106054.974187417	104826.02439152	151176.615225065	0.446484108545515	1.36271281052356	0.000260158089354032	0.000453884666592569	88562.95349688	120685.871268001	"up"	"high"	"sp|P38818|CTM1_YEAST"	80022.4756888044	72219.8205504499	77393.8910363305	106054.974187417	104826.02439152	151176.615225065	0.656868665870633	1.576657486346	8.30167483416861e-08	1.35767272971115e-07	76545.3957585283	120685.871268001	"up"	"high"	"sp|P38818|CTM1_YEAST"
56076.696944254	51237.8058456184	49560.839385369	35641.8420701087	30676.5741706398	34757.6670868609	-0.634165842865159	-1.55205204842351	1.15444605346507e-15	2.81206643007875e-15	52291.7807250805	33692.0277758698	"down"	"high"	"sp|P38819|ERP5_YEAST"	56076.696944254	51237.8058456184	49560.839385369	52533.9271349574	53029.3675408514	57742.6021351255	0.057958903971896	1.04099149392458	0.462232435701176	0.511452131054332	52291.7807250805	54435.2989369781	"up"	"no"	"sp|P38819|ERP5_YEAST"	35641.8420701087	30676.5741706398	34757.6670868609	52533.9271349574	53029.3675408514	57742.6021351255	0.692124727240063	1.61567298053709	2.43645090990235e-18	5.77420546467084e-18	33692.0277758698	54435.2989369781	"up"	"high"	"sp|P38819|ERP5_YEAST"
76377.0401967379	83870.8903590836	80141.1288833156	92247.087281059	91508.1637217273	93228.8971639597	0.2044439911185	1.1522327547393	0.000168224988475253	0.000235037749855496	80129.6864797124	92328.0493889153	"up"	"high"	"sp|P38820|UBA4_YEAST"	76377.0401967379	83870.8903590836	80141.1288833156	77552.1189423941	77482.6549324515	78327.2955803811	-0.0427883675378048	-1.0301119629266	0.430905528989481	0.480047441343606	80129.6864797124	77787.3564850756	"down"	"no"	"sp|P38820|UBA4_YEAST"	92247.087281059	91508.1637217273	93228.8971639597	77552.1189423941	77482.6549324515	78327.2955803811	-0.247232354690512	-1.18692874473282	5.39120959067457e-06	8.09966283594196e-06	92328.0493889153	77787.3564850756	"down"	"high"	"sp|P38820|UBA4_YEAST"
663982.325897486	632411.942236362	650154.241775392	504113.10078007	460620.400332037	471986.416000681	-0.438138974056605	-1.35485593728038	1.00364304721549e-17	2.64357901238708e-17	648849.50330308	478906.639037596	"down"	"high"	"sp|P38821|DNPEP_YEAST"	663982.325897486	632411.942236362	650154.241775392	1169393.19040482	1152557.34310309	1123850.63875112	0.823920268249086	1.77021078833514	5.85316921883615e-58	8.64805752083041e-57	648849.50330308	1148600.39075301	"up"	"high"	"sp|P38821|DNPEP_YEAST"	504113.10078007	460620.400332037	471986.416000681	1169393.19040482	1152557.34310309	1123850.63875112	1.26205923907554	2.39838059681365	3.68943578619095e-131	8.89982265158716e-130	478906.639037596	1148600.39075301	"up"	"high"	"sp|P38821|DNPEP_YEAST"
242891.554520372	276651.038770814	284309.88651655	374634.130892379	420513.25519361	388766.173263951	0.558560359054425	1.47279953609536	1.34100199199427e-13	2.96689631172153e-13	267950.826602579	394637.853116646	"up"	"high"	"sp|P38822|BZZ1_YEAST"	242891.554520372	276651.038770814	284309.88651655	247012.352237565	254492.307421707	224799.975058265	-0.146357326756219	-1.10677041200537	0.0517875119602084	0.0679010972123863	267950.826602579	242101.544905846	"down"	"low"	"sp|P38822|BZZ1_YEAST"	374634.130892379	420513.25519361	388766.173263951	247012.352237565	254492.307421707	224799.975058265	-0.70491768248885	-1.63005094936557	1.11591184518533e-20	2.85036801946853e-20	394637.853116646	242101.544905846	"down"	"high"	"sp|P38822|BZZ1_YEAST"
87993.0034904856	97920.4796913736	102527.208904776	123423.557265709	130451.911320202	120400.88282128	0.37582682154074	1.29758512469099	1.17929462230006e-07	1.98071224661979e-07	96146.8973622117	124758.783802397	"up"	"high"	"sp|P38823|DMA1_YEAST"	87993.0034904856	97920.4796913736	102527.208904776	74255.2127772515	72814.645640464	67596.1934295582	-0.426179864080093	-1.34367166864302	1.95424972413900e-09	5.3224036265721e-09	96146.8973622117	71555.3506157579	"down"	"high"	"sp|P38823|DMA1_YEAST"	123423.557265709	130451.911320202	120400.88282128	74255.2127772515	72814.645640464	67596.1934295582	-0.802006669253851	-1.7435283696999	2.43840467826572e-29	8.10743833955017e-29	124758.783802397	71555.3506157579	"down"	"high"	"sp|P38823|DMA1_YEAST"
72293.3484837001	74254.3826585337	73640.4202460624	45533.3387991875	42506.5229525505	39999.30648649	-0.782139647126324	-1.71969370324725	3.12845913170095e-24	1.08759961578545e-23	73396.0504627654	42679.722746076	"down"	"high"	"sp|P38824|COX23_YEAST"	72293.3484837001	74254.3826585337	73640.4202460624	64209.2692100507	68868.8853431652	76714.5460359268	-0.0697772292737296	-1.04955106049906	0.361917708487607	0.409953743586346	73396.0504627654	69930.9001963809	"down"	"no"	"sp|P38824|COX23_YEAST"	45533.3387991875	42506.5229525505	39999.30648649	64209.2692100507	68868.8853431652	76714.5460359268	0.712362404471634	1.63850408805222	2.07678072484876e-20	5.26488968744502e-20	42679.722746076	69930.9001963809	"up"	"high"	"sp|P38824|COX23_YEAST"
213604.765919283	199302.944607247	193261.055838306	193684.153717833	190892.591002697	201980.192280536	-0.0474482977611681	-1.03343550834816	0.396775086632287	0.424519712513567	202056.255454945	195518.979000355	"down"	"no"	"sp|P38825|TOM71_YEAST"	213604.765919283	199302.944607247	193261.055838306	193278.451643572	190184.994676576	200285.386054346	-0.0543693724705827	-1.03840681599164	0.331533818748537	0.379721873799197	202056.255454945	194582.944124831	"down"	"no"	"sp|P38825|TOM71_YEAST"	193684.153717833	190892.591002697	201980.192280536	193278.451643572	190184.994676576	200285.386054346	-0.00692107430863007	-1.00481046722638	0.90164207115159	0.909335262884965	195518.979000355	194582.944124831	"down"	"no"	"sp|P38825|TOM71_YEAST"
145824.003275902	137619.749865391	134942.741927077	86807.110386343	84669.8332618534	89064.250048344	-0.683323985361422	-1.60583625618787	4.20953254101697e-26	1.57582500822868e-25	139462.16502279	86847.0645655135	"down"	"high"	"sp|P38826|ORC6_YEAST"	145824.003275902	137619.749865391	134942.741927077	119355.996804612	109760.125418393	125378.591975404	-0.239062054573259	-1.18023338095304	0.000204889736304955	0.000361732140869988	139462.16502279	118164.904732803	"down"	"high"	"sp|P38826|ORC6_YEAST"	86807.110386343	84669.8332618534	89064.250048344	119355.996804612	109760.125418393	125378.591975404	0.444261928342756	1.36060908130827	5.67439922649971e-12	1.09014870145838e-11	86847.0645655135	118164.904732803	"up"	"high"	"sp|P38826|ORC6_YEAST"
